;ISBN 13;Book title
6446;9781574231007;Thus Spake the Corpse: An Exquisite Corpse Reader 1988-98 Vol 1 Poetry & Essays
6447;9781845882426;Thus Spoke Zarathustra
6448;9780786160440;A World Lit Only by Fire
6449;9780440495048;War Comes to Willy Freeman (Arabus Family Saga  #1)
6450;9780440229087;Skellig (Skellig  #1)
6451;9780340854334;Skellig: The Play
6452;9780679600121;Les Misérables
6453;9780449300022;Les Misérables
6454;9780375403170;Les Misérables
6455;9780679866688;Les Miserables (Stepping Stones)
6456;9780439250726;Because Of Winn Dixie
6457;9780786851522;At the Edge of the World (Crispin  #2)
6458;9780813510996;The Story of Avis
6459;9780689837180;Poppy
6460;9780060000141;Poppy's Return
6461;9780152046996;The Secret School
6462;9780439178822;The Pen Is Mightier Than The Sword (The Amazing Days of Abby Hayes  #6)
6463;9780439178785;Have Wheels  Will Travel (The Amazing Days of Abby Hayes  #4)
6464;9780439353687;Out of Sight  Out of Mind (The Amazing Days of Abby Hayes  #9)
6465;9781417629756;The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1)
6466;9780439872478;Violet Makes A Splash (Sister Magic)
6467;9780439872461;The Trouble With Violet
6468;9781417629763;Knowledge Is Power (The Amazing Days of Abby Hayes: #15)
6469;9780064408677;The Trumpet of the Swan
6470;9780590920681;Ella Enchanted (Ella Enchanted #1)
6471;9781401210502;Sachs & Violens
6472;9781585100354;Nicomachean Ethics
6473;9780791077641;Harper Lee's To Kill a Mockingbird (Bloom's Guides)
6474;9781854597687;His Dark Materials
6475;9781854598318;His Dark Materials: New Edition
6476;9780439994347;"His Dark Materials Trilogy (Northern Lights; The Subtle Knife; The Amber Spyglass)"
6477;9780440228899;The Cricket in Times Square
6478;9780380718122;Lucie Babbidge's House
6479;9780375755200;Nine Horses
6480;9781557280244;The Apple that Astonished Paris
6481;9780312929640;The Circle (Dan Lenson  #3)
6482;9780786015412;The Sorority: Samantha (Sorority Trilogy  #3)
6483;9780439968089;Trickster's Choice (Daughter of the Lioness  #1)
6484;9780307283795;Trickster's Choice (Daughter of the Lioness  #1)
6485;9781421502953;Video Girl Ai  Vol. 15: Len's Story
6486;9780812532630;The Ships of Earth (Homecoming Saga #3)
6487;9780764222375;Heathersleigh Homecoming (Secrets of Heathersleigh Hall  #3)
6488;9780805081244;Bait and Switch: The (Futile) Pursuit of the American Dream
6489;9781400078004;For Her Own Good: Two Centuries of the Experts' Advice to Women
6490;9780060973339;Fear of Falling: The Inner Life of the Middle Class
6491;9780674990333;On Duties (De Officiis)
6492;9781400064663;Peony in Love
6493;9780821776056;See How She Dies
6494;9780743284882;Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas
6495;9780743406567;Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota
6496;9780811853194;i am 8-bit: Art Inspired by Classic Videogames of the '80s
6497;9780345362537;No Idle Hands: The Social History of American Knitting
6498;9780060779689;How to be Idle
6499;9781590170380;The Stuffed Owl: An Anthology of Bad Verse
6500;9780393060119;The Complete Aubrey/Maturin Novels (5 Volumes)
6501;9780393319798;The Hundred Days (Aubrey & Maturin #19)
6502;9780393060256;The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21)
6503;9780393310160;The Truelove (Aubrey & Maturin #15)
6504;9780393321074;Blue at the Mizzen (Aubrey & Maturin #20)
6505;9780671639617;Field Guide to Home Buying in America
6506;9780571202805;Gilliam on Gilliam (Directors on Directors)
6507;9781557830418;The Adventures of Baron Munchausen: The Illustrated Screenplay
6508;9780679726487;The Complete Monty Python's Flying Circus: All the Words  Vol. 2
6509;9780312311452;The Pythons Autobiography by The Pythons
6510;9780679726470;The Complete Monty Python's Flying Circus: All the Words: Volume 1
6511;9781560252757;The Gangs of New York
6512;9781560255215;All Around the Town
6513;9780451528643;The Adventures of Tom Sawyer and Adventures of Huckleberry Finn
6514;9781402714603;The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1)
6515;9780143039563;The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1)
6516;9780441542154;The Moon in Hiding (The Green Lion Trilogy #2)
6517;9780743527293;The Short Stories  Vol 3
6518;9780738546780;Selections from the Oakland Tribune Archives (Images of America: California)
6519;9780738528526;Sebastopol (Images of America: California)
6520;9780738544922;Center City Philadelphia in the 19th Century (Images of America: Pennsylvania)
6521;9780738519388;Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin)
6522;9780811200073;Paris Spleen
6523;9780674022874;The Writer of Modern Life: Essays on Charles Baudelaire
6524;9780486270920;Flowers of Evil and Other Works/Les Fleurs du Mal et Oeuvres Choisies : A Dual-Language Book (Dover Foreign Language Study Guides) (English and French Edition)
6525;9781843910176;On Wine and Hashish
6526;9780486447780;Intimate Journals
6527;9780714833651;The Painter of Modern Life and Other Essays (Phaidon Arts and Letters)
6528;9782038717006;Candide
6529;9780743280549;Candide
6530;9780915145690;The Handbook (The Encheiridion)
6531;9780062511119;A Manual for Living
6532;9780674992405;Discourses  Books 3-4. The Enchiridion (Loeb Classical Library #218)
6533;9780064400824;A Stranger Came Ashore
6534;9781897784310;Rob Roy MacGregor
6535;9780543899408;Rob Roy
6536;9781581821291;From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3)
6537;9780140367386;Myths of the Norsemen: Retold from the Old Norse Poems and Tales
6538;9781590171257;D'Aulaires' Book of Norse Myths
6539;9780140258691;Penguin Book Of Norse Myths: Gods Of The Vikings
6540;9780140447552;The Prose Edda
6541;9781564147912;Exploring the Northern Tradition: A Guide to the Gods  Lore  Rites  and Celebrations From the Norse  German  and Anglo-Saxon Traditions
6542;9780192751164;Tales of the Norse Gods
6543;9780312990688;The Tristan Betrayal
6544;9781400047864;Isolde  Queen of the Western Isle (Tristan and Isolde  #1)
6545;9781573442213;The Ultimate Guide to Anal Sex for Women
6546;9780007158522;Oh  The Places You’ll Go!
6547;9780375836046;Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1)
6548;9780375702976;Melville: His World and Work
6549;9780064402453;Racso and the Rats of NIMH (Rats of NIMH  #2)
6550;9780064403870;R-T  Margaret  and the Rats of NIMH (Rats of NIMH  #3)
6551;9780060645892;The Dance of the Dissident Daughter
6552;9780670037704;Talk Talk
6553;9780142003800;Drop City
6554;9780143037439;Tooth and Claw
6555;9780140131673;East Is East
6556;9780142001417;After the Plague: and Other Stories
6557;9780140299946;Descent of Man
6558;9780140299939;World's End
6559;9780670826902;If the River Was Whiskey: Stories
6560;9780140119503;If the River Was Whiskey
6561;9780684806372;American Writers  Supplement VIII
6562;9780140077810;Greasy Lake & Other Stories
6563;9782246442615;L'Orient  c'est l'Orient
6564;9780440208143;An Acceptable Time (Time Quintet  #5)
6565;9780878053575;Conversations with Kurt Vonnegut
6566;9781595140326;So Yesterday
6567;9780689865404;Specials (Uglies  #3)
6568;9780060519568;Touching Darkness (Midnighters  #2)
6569;9780689865398;Pretties (Uglies  #2)
6570;9780060519599;Blue Noon (Midnighters  #3)
6571;9780689865381;Uglies (Uglies  #1)
6572;9781568581491;Evolution's Darling
6573;9780330397964;The Butterfly Tattoo
6574;9780375803482;Count Karlstein
6575;9780805080506;The Castle of Llyr (The Chronicles of Prydain  #3)
6576;9780805080483;The Book of Three (The Chronicles of Prydain  #1)
6577;9780805080520;The High King (The Chronicles of Prydain  #5)
6578;9780805080513;Taran Wanderer (The Chronicles of Prydain  #4)
6579;9780141310688;Westmark (Westmark  #1)
6580;9780805080490;The Black Cauldron (The Chronicles of Prydain  #2)
6581;9780805080537;The Foundling and Other Tales of Prydain
6582;9780805072716;The Prydain Companion: A Reference Guide to Lloyd Alexander's Prydain Chronicles
6583;9780525467779;A Lloyd Alexander Collection
6584;9780142301449;The Philadelphia Adventure
6585;9782742731107;Libra
6586;9780060787219;Zorro
6587;9780385603102;House of Leaves
6588;9780345464972;A Parchment of Leaves
6589;9781594482229;The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order
6590;9780740748479;The Complete Calvin and Hobbes
6591;9780836204384;The Calvin and Hobbes Tenth Anniversary Book
6592;9780836221367;It's a Magical World (Calvin and Hobbes  #11)
6593;9780836217698;Homicidal Psycho Jungle Cat (Calvin and Hobbes #9)
6594;9780836217353;The Days Are Just Packed
6595;9780751515572;The Calvin And Hobbes:  Tenth Anniversary Book
6596;9780740721359;Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue
6597;9780441008933;Ship of Fools
6598;9780441013302;The Rosetta Codex
6599;9780553105575;The Illustrated Man
6600;9781903809501;The Sot-Weed Factor
6601;9780385240895;The Floating Opera and The End of the Road
6602;9780618131709;Chimera
6603;9781564780614;Letters
6604;9780671797867;Scar Lover
6605;9782253000044;Narcisse et Goldmund
6606;9780486420424;Demian
6607;9780671877668;The Ship Avenged
6608;9780345462008;Dragon's Kin (Pern  #17)
6609;9781597379519;Dragonflight (Pern: Dragonriders of Pern  #1)
6610;9780140345803;House of Stairs
6611;9780140374384;Oddballs
6612;9780810954793;Hell Phone
6613;9780141306391;The Beasties
6614;9780141304311;The Duplicate
6615;9780140345827;Strange Attractors
6616;9780142400869;Parasite Pig (Interstellar Pig #2)
6617;9780810987906;The Boy Who Couldn't Die
6618;9780765352392;Among the Dolls
6619;9780525409816;That's Silly
6620;9780525364108;Once Said Darlene
6621;9780525461319;Boltzmon!
6622;9780340850626;Interstellar Pig (Interstellar Pig #1)
6623;9780099432449;A Birthday for Frances
6624;9780747556404;Pilgermann
6625;9781567923223;How Tom Beat Captain Najork and His Hired Sportsmen (Captain Najork #1)
6626;9780452275720;World's Fair
6627;9780812976151;The March
6628;9780517100783;Three Complete Novels: Billy Bathgate/World's Fair/Loon Lake
6629;9780374299194;The Discomfort Zone: A Personal History
6630;9780140282689;A Confederacy of Dunces
6631;9780141182865;A Confederacy of Dunces
6632;9788496333604;La conjura de los necios
6633;9780060988647;Lost
6634;9780618181889;The Dream Stealer
6635;9780064410724;Four Stupid Cupids (The Hamlet Chronicles  #4)
6636;9781401308209;Wicked: The Grimmerie
6637;9780060882624;A Little Bit Wicked (Last Man Standing  #1)
6638;9781845130497;My Wicked  Wicked Ways
6639;9780553152647;The Wonderful Story of Henry Sugar and Six More
6640;9780141311494;The Wonderful Story Of Henry Sugar and Six More
6641;9780553152890;Danny The Champion of the World
6642;9780435122218;Danny the Champion of the World
6643;9780224064699;Danny The Champion Of The World
6644;9782013218948;Danny  Champion Du Monde
6645;9780230008908;The Science of the Hitchhiker's Guide to the Galaxy
6646;9780140316889;The Dark Is Rising Sequence
6647;9780691019406;The Essential Kierkegaard
6648;9780143037576;Fear and Trembling
6649;9780691020266;Fear and Trembling/Repetition
6650;9780140445770;Either/Or: A Fragment of Life
6651;9781596060241;Inside Job
6652;9780553580488;Miracle and Other Christmas Stories
6653;9780553270259;Lincoln's Dreams
6654;9780553562941;Uncharted Territory
6655;9780553580518;Passage
6656;9780553562965;Bellwether
6657;9780809013845;Writing Degree Zero
6658;9780674618763;New Worlds  Ancient Texts: The Power of Tradition and the Shock of Discovery
6659;9781590170168;The Book of My Life
6660;9780060572006;A Crack in the Edge of the World
6661;9780060931803;The Map That Changed the World: William Smith and the Birth of Modern Geology
6662;9780312423377;The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time
6663;9780060598617;Outposts: Journeys to the Surviving Relics of the British Empire
6664;9780060838591;Krakatoa: The Day the World Exploded: August 27  1883
6665;9780340637876;How the Irish Saved Civilization
6666;9781904920113;Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage
6667;9780807842591;The Scotch-Irish: A Social History
6668;9780762404780;Irish Blessings
6669;9780823006571;Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice
6670;9780961462093;Common Herbs for Natural Health
6671;9780571161157;The Complete Herbal Handbook for the Dog and Cat
6672;9788466619455;El rey de Les Halles
6673;9780439793957;The Case of the Snowboarding Superstar (Jigsaw Jones  #29)
6674;9780439896184;The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30)
6675;9780439184731;The Case of the Marshmallow Monster (Jigsaw Jones  #11)
6676;9780439114288;The Case of the Stinky Science Project (Jigsaw Jones  #9)
6677;9780439309318;The Case Of The Buried Treasure
6678;9780439080941;The Case of the Mummy Mystery (Jigsaw Jones  #6)
6679;9780064401487;Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1)
6680;9780064401517;Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2)
6681;9780064401494;Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4)
6682;9780060248123;Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4)
6683;9780553573305;Brightness Reef (Uplift Storm Trilogy  #1)
6684;9780747553717;Brightness Falls
6685;9780312421977;This Side of Brightness
6686;9780786000234;Dazzling Brightness (Greek Myths  #1)
6687;9782879290935;Bright Lights  Big City
6688;9780747553564;How it Ended
6689;9780060974992;Savage Inequalities: Children in America's Schools
6690;9780452284166;Skipping Towards Gomorrah: The Seven Deadly Sins and the Pursuit of Happiness in America
6691;9780452278158;Savage Love: Straight Answers from America's Most Popular Sex Columnist
6692;9781563892257;The Doll's House (The Sandman  #2)
6693;9781563892264;Dream Country (The Sandman  #3)
6694;9781563890352;Season of Mists (The Sandman  #4)
6695;9781563890932;A Game of You (The Sandman  #5)
6696;9781563891700;World's End (The Sandman  #8)
6697;9781563892875;The Wake (The Sandman  #10)
6698;9781563891069;Fables & Reflections (The Sandman  #6)
6699;9780394746166;Common Ground: A Turbulent Decade in the Lives of Three American Families
6700;9780590100564;Common Ground: The Water  Earth  and Air We Share
6701;9780393315110;Uncommon Ground: Rethinking the Human Place in Nature
6702;9781410402363;Uncommon Grounds (Maggy Thorsen Mystery #1)
6703;9780898599596;The Ecological Approach to Visual Perception
6704;9781840680737;Fucked By Rock + Cd
6705;9780671027636;The Fuck-Up
6706;9781401300463;Pledged: The Secret Life of Sororities
6707;9781569317143;Uzumaki: Spiral into Horror  Vol. 1
6708;9781591160335;Uzumaki: Spiral into Horror  Vol. 2.
6709;9781591160489;Uzumaki: Spiral Into Horror  Vol. 3
6710;9780670037865;Dust (Richard Jury  #21)
6711;9780451220721;The Old Wine Shades (Richard Jury  #20)
6712;9780451411396;The Dirty Duck (Richard Jury  #4)
6713;9780451219442;Belle Ruin (Emma Graham  #3)
6714;9780451411617;Jerusalem Inn (Richard Jury  #5)
6715;9780451410894;The Anodyne Necklace (Richard Jury  #3)
6716;9780451410818;The Man With a Load of Mischief (Richard Jury  #1)
6717;9780451410382;The Five Bells and Bladebone (Richard Jury  #9)
6718;9781891830433;Blankets
6719;9780452281455;Beauty's Release (Sleeping Beauty  #3)
6720;9780802150615;A Personal Matter
6721;9780714530482;Teach Us To Outgrow Our Madness
6722;9781843540786;Rouse Up  O Young Men of the New Age!
6723;9780800871864;Silence
6724;9780811213202;Deep River
6725;9780804833370;The Golden Country
6726;9781593075293;Eden: It's an Endless World  Volume 3 (Eden: It's an Endless World  #3)
6727;9780811213462;The Samurai
6728;9780374480134;Tuck Everlasting
6729;9780486437552;The Philosophy of History
6730;9780023513206;Reason in History
6731;9780061318313;The Essential Writings
6732;9780872200562;Introduction to the Philosophy of History with Selections from The Philosophy of Right
6733;9780192801975;Hegel: A Very Short Introduction
6734;9780521348881;Elements of the Philosophy of Right
6735;9780844222592;Von Helden Und Schelmen: Tall Tales and Legends for Intermediate Students of German
6736;9783551552716;Mein Urgroßvater  die Helden und ich
6737;9780064406031;American Dragons: Twenty-five Asian American Voices
6738;9780064404419;The Rainbow People
6739;9780064403368;Child of the Owl (Golden Mountain Chronicles  #7)
